STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,acs_demographics_id,acs_demographics_Geographic Area Name,acs_demographics_Estimate!!Total:,acs_demographics_Estimate!!Total:!!White alone,acs_demographics_Estimate!!Total:!!Black or African American alone,acs_demographics_Estimate!!Total:!!American Indian and Alaska Native alone,acs_demographics_Estimate!!Total:!!Asian alone,acs_demographics_Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone,acs_demographics_Estimate!!Total:!!Some other race alone,acs_demographics_Estimate!!Total:!!Two or more races:,acs_demographics_Estimate!!Total:!!Two or more races:!!Two races including Some other race,"acs_demographics_Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",poultry_bg_1m_1m_poultry
"37","115","010400","1","371150104001",Block Group 1,G5030,S,"42032661","556283","+35.8642058","-082.7126309",1500000US371150104001,"Block Group 1, Census Tract 104, Madison County, North Carolina","785","678","9","0","17","0","0","81","2","79",
"37","115","010600","5","371150106005",Block Group 5,G5030,S,"22939475","0","+35.8541440","-082.6207979",1500000US371150106005,"Block Group 5, Census Tract 106, Madison County, North Carolina","594","552","14","28","0","0","0","0","0","0",
"37","077","970400","3","370779704003",Block Group 3,G5030,S,"4456710","18725","+36.2902325","-078.5944133",1500000US370779704003,"Block Group 3, Census Tract 9704, Granville County, North Carolina","1158","71","1071","0","0","0","16","0","0","0",
"37","077","970500","1","370779705001",Block Group 1,G5030,S,"35607635","42225","+36.2867360","-078.5385886",1500000US370779705001,"Block Group 1, Census Tract 9705, Granville County, North Carolina","1744","532","1148","37","0","0","0","27","0","27",
"37","077","970500","3","370779705003",Block Group 3,G5030,S,"38005112","102593","+36.2370267","-078.5988689",1500000US370779705003,"Block Group 3, Census Tract 9705, Granville County, North Carolina","1380","539","215","16","0","0","319","291","15","276",
"37","077","970500","2","370779705002",Block Group 2,G5030,S,"51627580","105483","+36.2145721","-078.5407913",1500000US370779705002,"Block Group 2, Census Tract 9705, Granville County, North Carolina","1141","1011","100","23","0","0","0","7","0","7","1"
"37","077","970200","3","370779702003",Block Group 3,G5030,S,"29750034","68075","+36.3573321","-078.6126125",1500000US370779702003,"Block Group 3, Census Tract 9702, Granville County, North Carolina","2380","614","1614","0","0","0","152","0","0","0",
"37","077","970200","1","370779702001",Block Group 1,G5030,S,"53316263","301288","+36.3563953","-078.5462664",1500000US370779702001,"Block Group 1, Census Tract 9702, Granville County, North Carolina","1471","1095","306","11","7","0","14","38","0","38",
"37","077","970300","1","370779703001",Block Group 1,G5030,S,"1793861","0","+36.3182454","-078.6025684",1500000US370779703001,"Block Group 1, Census Tract 9703, Granville County, North Carolina","1422","463","865","0","16","0","0","78","0","78",
"37","077","970101","3","370779701013",Block Group 3,G5030,S,"96587229","747994","+36.4627112","-078.5357934",1500000US370779701013,"Block Group 3, Census Tract 9701.01, Granville County, North Carolina","1142","646","496","0","0","0","0","0","0","0","1"
"37","077","970200","2","370779702002",Block Group 2,G5030,S,"2973213","0","+36.3216837","-078.5842853",1500000US370779702002,"Block Group 2, Census Tract 9702, Granville County, North Carolina","969","278","597","8","4","0","73","9","0","9",
"37","077","970701","3","370779707013",Block Group 3,G5030,S,"73717264","222138","+36.2741500","-078.7512007",1500000US370779707013,"Block Group 3, Census Tract 9707.01, Granville County, North Carolina","1539","1212","301","0","0","0","1","25","0","25",
"37","077","970102","1","370779701021",Block Group 1,G5030,S,"112871868","311237","+36.3492122","-078.6804514",1500000US370779701021,"Block Group 1, Census Tract 9701.02, Granville County, North Carolina","2077","1523","543","0","11","0","0","0","0","0",
"37","077","970101","1","370779701011",Block Group 1,G5030,S,"106230063","790697","+36.5074880","-078.6918011",1500000US370779701011,"Block Group 1, Census Tract 9701.01, Granville County, North Carolina","1355","1150","173","0","0","0","0","32","0","32","1"
"37","077","970601","1","370779706011",Block Group 1,G5030,S,"67560747","58180","+36.1519939","-078.5511624",1500000US370779706011,"Block Group 1, Census Tract 9706.01, Granville County, North Carolina","3579","2915","593","0","0","0","2","69","0","69",
"37","077","970602","2","370779706022",Block Group 2,G5030,S,"52725808","1886722","+36.0939298","-078.6211903",1500000US370779706022,"Block Group 2, Census Tract 9706.02, Granville County, North Carolina","3426","2565","687","20","0","0","18","136","0","136",
"37","077","970601","2","370779706012",Block Group 2,G5030,S,"67700304","108850","+36.1850698","-078.6431934",1500000US370779706012,"Block Group 2, Census Tract 9706.01, Granville County, North Carolina","1854","1580","211","0","0","0","0","63","0","63",
"37","077","970603","3","370779706033",Block Group 3,G5030,S,"37477400","1708298","+36.1007064","-078.7210803",1500000US370779706033,"Block Group 3, Census Tract 9706.03, Granville County, North Carolina","5100","3237","1034","18","94","0","179","538","252","286",
"37","077","970702","2","370779707022",Block Group 2,G5030,S,"3594664","0","+36.1469853","-078.7541647",1500000US370779707022,"Block Group 2, Census Tract 9707.02, Granville County, North Carolina","1124","665","408","1","8","0","20","22","0","22",
"37","119","001912","2","371190019122",Block Group 2,G5030,S,"902904","11042","+35.2156689","-080.7270583",1500000US371190019122,"Block Group 2, Census Tract 19.12, Mecklenburg County, North Carolina","1239","53","604","0","49","0","533","0","0","0",
"37","119","001100","2","371190011002",Block Group 2,G5030,S,"946676","0","+35.2117742","-080.8084963",1500000US371190011002,"Block Group 2, Census Tract 11, Mecklenburg County, North Carolina","1667","1577","8","0","20","0","53","9","0","9",
"37","119","001300","3","371190013003",Block Group 3,G5030,S,"378634","0","+35.2343529","-080.8018105",1500000US371190013003,"Block Group 3, Census Tract 13, Mecklenburg County, North Carolina","545","458","75","0","0","0","0","12","0","12",
"37","119","003109","1","371190031091",Block Group 1,G5030,S,"528203","12371","+35.1210188","-080.8753485",1500000US371190031091,"Block Group 1, Census Tract 31.09, Mecklenburg County, North Carolina","2674","1258","1206","0","82","0","84","44","0","44",
"37","119","001921","1","371190019211",Block Group 1,G5030,S,"2570926","2586","+35.1717585","-080.7310428",1500000US371190019211,"Block Group 1, Census Tract 19.21, Mecklenburg County, North Carolina","3017","1167","1086","22","218","22","378","124","0","124",
"37","119","003011","2","371190030112",Block Group 2,G5030,S,"406091","0","+35.1358585","-080.8417876",1500000US371190030112,"Block Group 2, Census Tract 30.11, Mecklenburg County, North Carolina","562","562","0","0","0","0","0","0","0","0",
"37","119","004305","2","371190043052",Block Group 2,G5030,S,"1552853","1968","+35.2422404","-080.9117199",1500000US371190043052,"Block Group 2, Census Tract 43.05, Mecklenburg County, North Carolina","3454","835","1190","0","0","0","1172","257","0","257",
"37","119","005825","2","371190058252",Block Group 2,G5030,S,"2947957","36219","+35.0769908","-080.9017760",1500000US371190058252,"Block Group 2, Census Tract 58.25, Mecklenburg County, North Carolina","1783","1050","501","21","69","0","84","58","0","58",
"37","119","000900","2","371190009002",Block Group 2,G5030,S,"566925","0","+35.2352720","-080.8163540",1500000US371190009002,"Block Group 2, Census Tract 9, Mecklenburg County, North Carolina","1315","463","781","0","50","0","15","6","0","6",
"37","119","001920","3","371190019203",Block Group 3,G5030,S,"467742","0","+35.1831249","-080.7348134",1500000US371190019203,"Block Group 3, Census Tract 19.20, Mecklenburg County, North Carolina","1082","461","353","0","116","0","52","100","0","100",
"37","119","001918","3","371190019183",Block Group 3,G5030,S,"571569","0","+35.2004980","-080.7462723",1500000US371190019183,"Block Group 3, Census Tract 19.18, Mecklenburg County, North Carolina","1419","193","949","0","0","0","277","0","0","0",
"37","033","930100","1","370339301001",Block Group 1,G5030,S,"70261428","903239","+36.5270825","-079.2341337",1500000US370339301001,"Block Group 1, Census Tract 9301, Caswell County, North Carolina","1391","627","619","0","0","0","1","144","0","144",
"37","033","930600","1","370339306001",Block Group 1,G5030,S,"161978894","3441175","+36.3731079","-079.1920382",1500000US370339306001,"Block Group 1, Census Tract 9306, Caswell County, North Carolina","2596","2199","397","0","0","0","0","0","0","0","1"
"37","033","930200","3","370339302003",Block Group 3,G5030,S,"72876903","1728560","+36.3975747","-079.3734407",1500000US370339302003,"Block Group 3, Census Tract 9302, Caswell County, North Carolina","854","359","479","0","16","0","0","0","0","0",
"37","119","006007","2","371190060072",Block Group 2,G5030,S,"2789011","61591","+35.3232302","-080.9654275",1500000US371190060072,"Block Group 2, Census Tract 60.07, Mecklenburg County, North Carolina","1695","1119","517","0","6","0","0","53","5","48",
"37","119","005710","2","371190057102",Block Group 2,G5030,S,"993778","1609","+35.1783334","-080.7135060",1500000US371190057102,"Block Group 2, Census Tract 57.10, Mecklenburg County, North Carolina","2388","824","1274","0","40","0","202","48","0","48",
"37","119","005706","3","371190057063",Block Group 3,G5030,S,"1621069","8763","+35.1893775","-080.6842402",1500000US371190057063,"Block Group 3, Census Tract 57.06, Mecklenburg County, North Carolina","2191","1438","513","0","109","0","81","50","0","50",
"37","119","001917","1","371190019171",Block Group 1,G5030,S,"2100898","1361","+35.1940309","-080.6911322",1500000US371190019171,"Block Group 1, Census Tract 19.17, Mecklenburg County, North Carolina","2256","670","714","7","86","0","742","37","0","37",
"37","119","006008","1","371190060081",Block Group 1,G5030,S,"2430942","11795","+35.3019906","-080.9776724",1500000US371190060081,"Block Group 1, Census Tract 60.08, Mecklenburg County, North Carolina","1773","876","863","0","0","0","12","22","0","22",
"37","119","006104","3","371190061043",Block Group 3,G5030,S,"5433879","22504","+35.2967738","-080.9084345",1500000US371190061043,"Block Group 3, Census Tract 61.04, Mecklenburg County, North Carolina","4101","758","3234","0","13","0","48","48","0","48",
"37","119","005835","1","371190058351",Block Group 1,G5030,S,"5345057","13020","+35.0975502","-080.7001724",1500000US371190058351,"Block Group 1, Census Tract 58.35, Mecklenburg County, North Carolina","2930","2588","19","64","83","0","50","126","63","63",
"37","119","006010","3","371190060103",Block Group 3,G5030,S,"2841501","22992","+35.2900147","-080.9187514",1500000US371190060103,"Block Group 3, Census Tract 60.10, Mecklenburg County, North Carolina","1990","420","982","0","94","0","494","0","0","0",
"37","047","930300","3","370479303003",Block Group 3,G5030,S,"28521184","148764","+34.2637391","-078.5454543",1500000US370479303003,"Block Group 3, Census Tract 9303, Columbus County, North Carolina","708","530","141","0","0","0","28","9","1","8",
"37","047","930300","1","370479303001",Block Group 1,G5030,S,"95537174","286561","+34.3540304","-078.5050124",1500000US370479303001,"Block Group 1, Census Tract 9303, Columbus County, North Carolina","1112","512","200","368","5","0","0","27","0","27",
"37","047","930400","3","370479304003",Block Group 3,G5030,S,"105313501","15866","+34.2721517","-078.6078292",1500000US370479304003,"Block Group 3, Census Tract 9304, Columbus County, North Carolina","911","348","496","50","0","0","17","0","0","0",
"37","047","930400","2","370479304002",Block Group 2,G5030,S,"46915607","145335","+34.3722266","-078.5943630",1500000US370479304002,"Block Group 2, Census Tract 9304, Columbus County, North Carolina","801","492","141","153","0","0","0","15","0","15",
"37","047","931300","2","370479313002",Block Group 2,G5030,S,"217386891","322334","+34.1822790","-078.5149762",1500000US370479313002,"Block Group 2, Census Tract 9313, Columbus County, North Carolina","567","509","52","0","0","0","0","6","0","6",
"37","119","005848","3","371190058483",Block Group 3,G5030,S,"965099","11763","+35.0924872","-080.7306998",1500000US371190058483,"Block Group 3, Census Tract 58.48, Mecklenburg County, North Carolina","918","823","18","0","23","0","0","54","0","54",
"37","119","005848","2","371190058482",Block Group 2,G5030,S,"2059269","0","+35.0830350","-080.7454091",1500000US371190058482,"Block Group 2, Census Tract 58.48, Mecklenburg County, North Carolina","2027","1877","37","6","68","0","0","39","0","39",
"37","051","002501","1","370510025011",Block Group 1,G5030,S,"1142102","0","+35.1266077","-078.9129076",1500000US370510025011,"Block Group 1, Census Tract 25.01, Cumberland County, North Carolina","1554","137","1308","29","0","0","17","63","0","63",
"37","051","002502","2","370510025022",Block Group 2,G5030,S,"3900216","117946","+35.1249477","-078.8702822",1500000US370510025022,"Block Group 2, Census Tract 25.02, Cumberland County, North Carolina","2224","1046","951","15","10","0","56","146","3","143",
"37","051","002502","1","370510025021",Block Group 1,G5030,S,"5011164","89424","+35.1458260","-078.8631113",1500000US370510025021,"Block Group 1, Census Tract 25.02, Cumberland County, North Carolina","3773","1982","1223","0","40","0","165","363","39","324",
"37","051","002504","1","370510025041",Block Group 1,G5030,S,"1620609","0","+35.1487123","-078.9154560",1500000US370510025041,"Block Group 1, Census Tract 25.04, Cumberland County, North Carolina","1149","584","411","22","0","0","0","132","31","101",
"37","051","002504","2","370510025042",Block Group 2,G5030,S,"5458968","196315","+35.1494419","-078.8923056",1500000US370510025042,"Block Group 2, Census Tract 25.04, Cumberland County, North Carolina","3636","2004","1104","25","49","0","29","425","0","425",
"37","051","003700","2","370510037002",Block Group 2,G5030,S,"15011101","125536","+35.2376332","-078.8559506",1500000US370510037002,"Block Group 2, Census Tract 37, Cumberland County, North Carolina","1617","1136","408","0","12","0","20","41","0","41","1"
"37","051","001400","5","370510014005",Block Group 5,G5030,S,"32571054","1063174","+34.9951156","-078.8086634",1500000US370510014005,"Block Group 5, Census Tract 14, Cumberland County, North Carolina","1622","1064","361","25","77","0","95","0","0","0","1"
"37","047","930100","2","370479301002",Block Group 2,G5030,S,"67528275","41215","+34.3399175","-078.2885244",1500000US370479301002,"Block Group 2, Census Tract 9301, Columbus County, North Carolina","2042","906","979","104","0","0","0","53","0","53",
"37","047","930100","3","370479301003",Block Group 3,G5030,S,"52142859","4666","+34.2877819","-078.2575579",1500000US370479301003,"Block Group 3, Census Tract 9301, Columbus County, North Carolina","1512","1013","376","44","7","0","0","72","0","72",
"37","047","930200","1","370479302001",Block Group 1,G5030,S,"254298809","20259","+34.2767675","-078.3632311",1500000US370479302001,"Block Group 1, Census Tract 9302, Columbus County, North Carolina","2235","1078","555","472","13","1","74","42","8","34",
